ImageId,Label
14972,1
14973,1
14974,1
14975,4
14976,4
14977,4
14978,1
14979,4
14980,1
14981,1
14982,1
14983,4
14984,1
14985,1
14986,1
14987,1
14988,1
14989,1
14990,1
14991,1
14992,1
14993,4
14994,1
14995,1
14996,4
14997,1
14998,4
14999,4
15000,1
15001,1
15002,1
15003,4
15004,1
15005,4
15006,1
15007,1
15008,1
15009,4
15010,1
15011,1
15012,1
15013,1
15014,1
15015,1
15016,1
15017,1
15018,1
15019,1
15020,1
15021,1
15022,1
15023,4
15024,1
15025,1
15026,1
15027,1
15028,4
15029,1
15030,1
15031,1
15032,1
15033,1
15034,1
15035,1
15036,1
15037,1
15038,1
15039,4
15040,1
15041,1
15042,1
15043,1
15044,1
15045,4
15046,4
15047,4
15048,1
15049,4
15050,1
15051,1
15052,4
15053,1
15054,1
15055,1
15056,4
15057,1
15058,4
15059,1
15060,1
15061,1
15062,1
15063,4
15064,1
15065,1
15066,1
15067,4
15068,1
15069,1
15070,1
15071,1
15072,1
15073,4
15074,1
15075,1
15076,1
15077,1
15078,1
15079,1
15080,1
15081,1
15082,1
15083,1
15084,1
15085,1
15086,1
15087,1
15088,1
15089,1
15090,4
15091,1
15092,1
15093,1
15094,1
15095,1
15096,1
15097,1
15098,1
15099,1
15100,1
15101,4
15102,1
15103,1
15104,1
15105,4
15106,1
15107,1
15108,1
15109,1
15110,1
15111,1
15112,1
15113,1
15114,1
15115,1
15116,1
15117,4
15118,1
15119,1
15120,1
15121,1
15122,1
15123,1
15124,1
15125,1
15126,1
15127,1
15128,1
15129,1
15130,1
15131,1
15132,1
15133,1
15134,1
15135,1
15136,1
15137,4
15138,4
15139,1
15140,1
15141,1
15142,1
15143,1
15144,1
15145,4
15146,1
15147,4
15148,1
15149,1
15150,1
15151,1
15152,1
15153,1
15154,4
15155,1
15156,1
15157,1
15158,1
15159,1
15160,1
15161,1
15162,1
15163,1
15164,1
15165,4
15166,1
15167,4
15168,1
15169,1
15170,1
15171,1
15172,1
15173,1
15174,1
15175,1
15176,1
15177,1
15178,4
15179,1
15180,1
15181,1
15182,4
15183,4
15184,1
15185,1
15186,1
15187,1
15188,1
15189,1
15190,1
15191,1
15192,1
15193,1
15194,4
15195,1
15196,1
15197,4
15198,1
15199,1
15200,1
15201,1
15202,4
15203,4
15204,4
15205,1
15206,1
15207,1
15208,1
15209,1
15210,4
15211,1
15212,1
15213,1
15214,1
15215,1
15216,1
15217,1
15218,1
15219,1
15220,4
15221,1
15222,1
15223,1
15224,1
15225,1
15226,1
15227,1
15228,1
15229,1
15230,1
15231,1
15232,1
15233,1
15234,1
15235,4
15236,1
15237,1
15238,4
15239,4
15240,1
15241,1
15242,1
15243,1
15244,1
15245,4
15246,1
15247,1
15248,4
15249,4
15250,1
15251,1
15252,1
15253,4
15254,1
15255,1
15256,1
15257,1
15258,1
15259,1
15260,1
15261,1
15262,1
15263,1
15264,1
15265,1
15266,1
15267,1
15268,1
15269,1
15270,1
15271,1
15272,1
15273,1
15274,1
15275,1
15276,1
15277,1
15278,1
15279,4
15280,1
15281,1
15282,4
15283,1
15284,1
15285,1
15286,4
15287,1
15288,1
15289,1
15290,1
15291,1
15292,1
15293,1
15294,1
15295,1
15296,1
15297,4
15298,4
15299,1
15300,1
15301,4
15302,4
15303,4
15304,1
15305,1
15306,1
15307,4
15308,1
15309,1
15310,1
15311,1
15312,1
15313,1
15314,1
15315,1
15316,1
15317,4
15318,4
15319,1
15320,1
15321,1
15322,4
15323,1
15324,1
15325,4
15326,1
15327,1
15328,1
15329,4
15330,4
15331,4
15332,1
15333,1
15334,1
15335,1
15336,1
15337,1
15338,1
15339,1
15340,1
15341,1
15342,4
15343,4
15344,1
15345,1
15346,1
15347,1
15348,1
15349,1
15350,1
15351,1
15352,1
15353,1
15354,1
15355,1
15356,1
15357,1
15358,1
15359,1
15360,1
15361,1
15362,1
15363,1
15364,4
15365,1
15366,1
15367,1
15368,1
15369,1
15370,1
15371,1
15372,4
15373,1
15374,1
15375,1
15376,1
15377,1
15378,4
15379,4
15380,1
15381,1
15382,1
15383,4
15384,1
15385,1
15386,1
15387,4
15388,1
15389,1
15390,1
15391,1
15392,1
15393,1
15394,4
15395,1
15396,1
15397,1
15398,1
15399,4
15400,1
15401,1
15402,1
15403,1
15404,1
15405,1
15406,1
15407,1
15408,4
15409,1
15410,1
15411,4
15412,1
15413,1
15414,1
15415,4
15416,1
15417,4
15418,1
15419,1
15420,1
15421,4
15422,1
15423,4
15424,1
15425,4
15426,1
15427,1
15428,1
15429,1
15430,4
15431,1
15432,1
15433,1
15434,1
15435,1
15436,1
15437,4
15438,4
15439,4
15440,1
15441,1
15442,4
15443,1
15444,1
15445,1
15446,4
15447,1
15448,1
15449,1
15450,4
15451,1
15452,1
15453,1
15454,1
15455,1
15456,1
15457,4
15458,1
15459,4
15460,4
15461,4
15462,4
15463,1
15464,1
15465,4
15466,1
15467,1
15468,1
15469,1
15470,1
15471,4
15472,1
15473,1
15474,1
15475,1
15476,1
15477,4
15478,1
15479,1
15480,1
15481,1
15482,4
15483,4
15484,1
15485,1
15486,1
15487,1
15488,1
15489,1
15490,1
15491,1
15492,1
15493,1
15494,1
15495,4
15496,4
15497,1
15498,1
15499,1
15500,1
15501,1
15502,4
15503,1
15504,1
15505,4
15506,1
15507,4
15508,1
15509,1
15510,4
15511,1
15512,1
15513,1
15514,1
15515,1
15516,1
15517,1
15518,1
15519,1
15520,1
15521,1
15522,1
15523,1
15524,1
15525,1
15526,1
15527,1
15528,1
15529,1
15530,1
15531,1
15532,1
15533,1
15534,1
15535,1
15536,4
15537,1
15538,1
15539,1
15540,1
15541,1
15542,1
15543,1
15544,1
15545,1
15546,1
15547,1
15548,1
15549,1
15550,1
15551,1
15552,1
15553,1
15554,1
15555,1
15556,1
15557,1
15558,1
15559,1
15560,1
15561,1
15562,1
15563,1
15564,1
15565,1
15566,1
15567,1
15568,4
15569,1
15570,1
15571,1
15572,1
15573,4
15574,1
15575,4
15576,4
15577,1
15578,1
15579,4
15580,4
15581,1
15582,1
15583,1
15584,4
15585,4
15586,1
15587,1
15588,1
15589,1
15590,1
15591,1
15592,4
15593,1
15594,1
15595,4
15596,4
15597,1
15598,1
15599,4
15600,1
15601,1
15602,1
15603,1
15604,1
15605,1
15606,1
15607,1
15608,1
15609,1
15610,1
15611,1
15612,1
15613,1
15614,1
15615,4
15616,1
15617,4
15618,1
15619,1
15620,1
15621,4
15622,1
15623,4
15624,1
15625,1
15626,4
15627,1
15628,1
15629,1
15630,4
15631,1
15632,1
15633,1
15634,1
15635,1
15636,4
15637,1
15638,1
15639,1
15640,1
15641,1
15642,1
15643,4
15644,1
15645,1
15646,1
15647,1
15648,1
15649,1
15650,1
15651,4
15652,4
15653,1
15654,1
15655,1
15656,1
15657,1
15658,1
15659,1
15660,4
15661,1
15662,1
15663,4
15664,1
15665,1
15666,1
15667,1
15668,1
15669,1
15670,1
15671,4
15672,4
15673,4
15674,1
15675,1
15676,1
15677,1
15678,4
15679,1
15680,1
15681,4
15682,1
15683,1
15684,1
15685,1
15686,1
15687,4
15688,4
15689,1
15690,4
15691,1
15692,1
15693,1
15694,1
15695,1
15696,1
15697,1
15698,1
15699,4
15700,1
15701,1
15702,1
15703,1
15704,4
15705,4
15706,1
15707,4
15708,1
15709,1
15710,1
15711,1
15712,4
15713,4
15714,1
15715,1
15716,4
15717,1
15718,1
15719,4
15720,1
15721,1
15722,1
15723,1
15724,1
15725,4
15726,1
15727,1
15728,4
15729,1
15730,4
15731,1
15732,1
15733,1
15734,4
15735,1
15736,1
15737,1
15738,1
15739,1
15740,1
15741,1
15742,4
15743,1
15744,4
15745,1
15746,1
15747,1
15748,4
15749,1
15750,1
15751,1
15752,1
15753,1
15754,1
15755,1
15756,1
15757,1
15758,1
15759,1
15760,4
15761,1
15762,4
15763,4
15764,4
15765,1
15766,1
15767,1
15768,1
15769,1
15770,1
15771,4
15772,1
15773,1
15774,4
15775,1
15776,4
15777,4
15778,1
15779,1
15780,1
15781,1
15782,1
15783,1
15784,1
15785,4
15786,1
15787,1
15788,1
15789,1
15790,1
15791,1
15792,1
15793,1
15794,1
15795,1
15796,1
15797,1
15798,1
15799,1
15800,1
15801,1
15802,1
15803,1
15804,1
15805,1
15806,1
15807,1
15808,1
15809,1
15810,1
15811,4
15812,1
15813,4
15814,1
15815,4
15816,1
15817,1
15818,1
15819,1
15820,1
15821,4
15822,1
15823,1
15824,1
15825,1
15826,1
15827,4
15828,1
15829,1
15830,1
15831,1
15832,1
15833,1
15834,1
15835,1
15836,4
15837,1
15838,4
15839,1
15840,4
15841,1
15842,1
15843,1
15844,1
15845,1
15846,4
15847,1
15848,1
15849,1
15850,1
15851,1
15852,1
15853,1
15854,1
15855,4
15856,1
15857,1
15858,1
15859,1
15860,1
15861,4
15862,1
15863,1
15864,1
15865,1
15866,1
15867,4
15868,4
15869,4
15870,1
15871,1
15872,1
15873,4
15874,1
15875,1
15876,4
15877,1
15878,1
15879,1
15880,1
15881,1
15882,4
15883,1
15884,1
15885,4
15886,4
15887,1
15888,1
15889,4
15890,1
15891,1
15892,1
15893,4
15894,1
15895,1
15896,1
15897,1
15898,1
15899,1
15900,1
15901,4
15902,1
15903,4
15904,1
15905,4
15906,1
15907,1
15908,1
15909,1
15910,1
15911,1
15912,1
15913,1
15914,1
15915,1
15916,4
15917,1
15918,1
15919,1
15920,1
15921,1
15922,1
15923,1
15924,1
15925,1
15926,1
15927,1
15928,4
15929,1
15930,1
15931,1
15932,4
15933,4
15934,1
15935,1
15936,1
15937,1
15938,4
15939,4
15940,1
15941,4
15942,4
15943,4
15944,1
15945,4
15946,1
15947,1
15948,4
15949,1
15950,1
15951,1
15952,1
15953,4
15954,1
15955,1
15956,1
15957,4
15958,4
15959,1
15960,4
15961,1
15962,1
15963,1
15964,1
15965,1
15966,1
15967,1
15968,1
15969,1
15970,1
15971,1
15972,4
15973,1
15974,1
15975,1
15976,4
15977,1
15978,1
15979,4
15980,1
15981,1
15982,1
15983,1
15984,1
15985,1
15986,1
15987,1
15988,4
15989,1
15990,1
15991,1
15992,1
15993,1
15994,1
15995,1
15996,1
15997,1
15998,4
15999,1
16000,1
16001,4
16002,4
16003,1
16004,4
16005,1
16006,1
16007,1
16008,1
16009,1
16010,1
16011,1
16012,1
16013,4
16014,1
16015,1
16016,1
16017,4
16018,1
16019,1
16020,1
16021,1
16022,1
16023,1
16024,4
16025,4
16026,4
16027,1
16028,1
16029,1
16030,1
16031,4
16032,1
16033,1
16034,1
16035,1
16036,1
16037,1
16038,1
16039,1
16040,1
16041,1
16042,1
16043,1
16044,1
16045,1
16046,1
16047,1
16048,1
16049,1
16050,1
16051,1
16052,4
16053,4
16054,1
16055,1
16056,1
16057,1
16058,1
16059,1
16060,1
16061,4
16062,1
16063,1
16064,4
16065,1
16066,1
16067,1
16068,1
16069,1
16070,1
16071,1
16072,1
16073,1
16074,1
16075,1
16076,1
16077,1
16078,1
16079,1
16080,1
16081,1
16082,1
16083,1
16084,1
16085,1
16086,1
16087,4
16088,1
16089,1
16090,1
16091,1
16092,1
16093,1
16094,1
16095,4
16096,4
16097,1
16098,1
16099,1
16100,1
16101,1
16102,1
16103,1
16104,1
16105,4
16106,1
16107,1
16108,1
16109,1
16110,4
16111,1
16112,1
16113,1
16114,1
16115,4
16116,4
16117,1
16118,1
16119,1
16120,1
16121,1
16122,1
16123,1
16124,1
16125,1
16126,1
16127,4
16128,1
16129,1
16130,1
16131,1
16132,1
16133,4
16134,1
16135,1
16136,1
16137,1
16138,1
16139,1
16140,1
16141,1
16142,4
16143,1
16144,1
16145,1
16146,1
16147,1
16148,1
16149,1
16150,1
16151,1
16152,1
16153,1
16154,4
16155,1
16156,1
16157,1
16158,1
16159,1
16160,1
16161,1
16162,1
16163,1
16164,1
16165,1
16166,1
16167,1
16168,1
16169,1
16170,1
16171,1
16172,4
16173,1
16174,1
16175,4
16176,1
16177,4
16178,1
16179,1
16180,1
16181,1
16182,1
16183,4
16184,1
16185,4
16186,1
16187,1
16188,4
16189,1
16190,1
16191,1
16192,1
16193,1
16194,1
16195,1
16196,4
16197,1
16198,1
16199,1
16200,4
16201,1
16202,1
16203,4
16204,1
16205,1
16206,1
16207,4
16208,1
16209,1
16210,1
16211,1
16212,1
16213,1
16214,1
16215,1
16216,1
16217,1
16218,1
16219,1
16220,1
16221,1
16222,1
16223,1
16224,1
16225,4
16226,4
16227,1
16228,1
16229,1
16230,1
16231,1
16232,1
16233,1
16234,4
16235,4
16236,4
16237,1
16238,1
16239,1
16240,1
16241,1
16242,1
16243,1
16244,1
16245,1
16246,1
16247,1
16248,1
16249,1
16250,1
16251,1
16252,1
16253,4
16254,1
16255,1
16256,1
16257,4
16258,1
16259,1
16260,1
16261,1
16262,4
16263,1
16264,1
16265,4
16266,1
16267,1
16268,4
16269,1
16270,1
16271,1
16272,1
16273,1
16274,1
16275,1
16276,1
16277,1
16278,1
16279,1
16280,1
16281,1
16282,4
16283,1
16284,1
16285,1
16286,1
16287,1
16288,1
16289,1
16290,1
16291,1
16292,1
16293,1
16294,4
16295,1
16296,1
16297,1
16298,1
16299,1
16300,4
16301,1
16302,4
16303,4
16304,1
16305,1
16306,4
16307,1
16308,1
16309,1
16310,1
16311,4
16312,1
16313,1
16314,1
16315,1
16316,1
16317,4
16318,1
16319,4
16320,1
16321,1
16322,1
16323,4
16324,4
16325,4
16326,1
16327,1
16328,1
16329,1
16330,1
16331,1
16332,1
16333,1
16334,1
16335,4
16336,4
16337,1
16338,4
16339,1
16340,1
16341,1
16342,1
16343,4
16344,1
16345,1
16346,1
16347,1
16348,1
16349,1
16350,1
16351,1
16352,1
16353,1
16354,1
16355,1
16356,1
16357,1
16358,1
16359,1
16360,1
16361,1
16362,1
16363,1
16364,4
16365,1
16366,1
16367,1
16368,1
16369,1
16370,1
16371,1
16372,1
16373,4
16374,1
16375,1
16376,1
16377,1
16378,1
16379,1
16380,1
16381,1
16382,1
16383,4
16384,1
16385,1
16386,1
16387,1
16388,1
16389,1
16390,1
16391,1
16392,1
16393,1
16394,1
16395,4
16396,1
16397,1
16398,1
16399,1
16400,1
16401,1
16402,1
16403,4
16404,1
16405,4
16406,1
16407,1
16408,4
16409,1
16410,1
16411,4
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,1
16420,4
16421,4
16422,1
16423,1
16424,1
16425,1
16426,1
16427,1
16428,1
16429,4
16430,1
16431,1
16432,1
16433,4
16434,1
16435,1
16436,1
16437,4
16438,1
16439,1
16440,1
16441,1
16442,1
16443,1
16444,1
16445,1
16446,1
16447,1
16448,1
16449,1
16450,1
16451,1
16452,1
16453,1
16454,1
16455,4
16456,1
16457,4
16458,1
16459,1
16460,4
16461,4
16462,1
16463,1
16464,1
16465,1
16466,1
16467,1
16468,1
16469,1
16470,1
16471,1
16472,1
16473,1
16474,1
16475,1
16476,1
16477,1
16478,1
16479,1
16480,4
16481,1
16482,4
16483,1
16484,4
16485,1
16486,1
16487,1
16488,1
16489,4
16490,1
16491,1
16492,1
16493,1
16494,1
16495,1
16496,1
16497,4
16498,1
16499,4
16500,4
16501,1
16502,1
16503,1
16504,1
16505,1
16506,1
16507,1
16508,1
16509,1
16510,1
16511,4
16512,4
16513,1
16514,1
16515,4
16516,1
16517,1
16518,1
16519,1
16520,1
16521,1
16522,1
16523,4
16524,1
16525,1
16526,1
16527,4
16528,1
16529,4
16530,4
16531,1
16532,1
16533,1
16534,1
16535,1
16536,4
16537,1
16538,1
16539,1
16540,1
16541,4
16542,1
16543,1
16544,1
16545,4
16546,1
16547,1
16548,1
16549,1
16550,1
16551,4
16552,1
16553,4
16554,4
16555,1
16556,4
16557,1
16558,1
16559,1
16560,1
16561,1
16562,1
16563,1
16564,4
16565,1
16566,1
16567,4
16568,4
16569,4
16570,4
16571,1
16572,1
16573,1
16574,1
16575,1
16576,1
16577,1
16578,4
16579,1
16580,4
16581,1
16582,1
16583,1
16584,4
16585,1
16586,1
16587,4
16588,1
16589,1
16590,1
16591,1
16592,4
16593,1
16594,1
16595,1
16596,1
16597,1
16598,1
16599,1
16600,1
16601,1
16602,1
16603,1
16604,4
16605,1
16606,1
16607,1
16608,1
16609,4
16610,1
16611,4
16612,1
16613,4
16614,4
16615,1
16616,1
16617,1
16618,1
16619,4
16620,1
16621,1
16622,4
16623,1
16624,4
16625,1
16626,1
16627,1
16628,1
16629,1
16630,1
16631,1
16632,4
16633,1
16634,1
16635,4
16636,1
16637,1
16638,1
16639,4
16640,1
16641,1
16642,4
16643,1
16644,1
16645,1
16646,4
16647,1
16648,4
16649,1
16650,1
16651,1
16652,1
16653,1
16654,1
16655,4
16656,1
16657,1
16658,4
16659,1
16660,1
16661,1
16662,1
16663,1
16664,1
16665,1
16666,1
16667,1
16668,4
16669,1
16670,1
16671,1
16672,1
16673,4
16674,4
16675,4
16676,1
16677,1
16678,1
16679,1
16680,1
16681,1
16682,1
16683,1
16684,1
16685,1
16686,1
16687,4
16688,1
16689,1
16690,4
16691,1
16692,1
16693,4
16694,1
16695,1
16696,1
16697,1
16698,1
16699,1
16700,1
16701,1
16702,1
16703,1
16704,1
16705,1
16706,1
16707,1
16708,4
16709,1
16710,1
16711,1
16712,1
16713,1
16714,1
16715,1
16716,1
16717,1
16718,1
16719,4
16720,1
16721,1
16722,1
16723,4
16724,1
16725,1
16726,4
16727,1
16728,4
16729,1
16730,1
16731,1
16732,1
16733,1
16734,1
16735,1
16736,1
16737,4
16738,4
16739,1
16740,1
16741,4
16742,4
16743,4
16744,1
16745,1
16746,1
16747,1
16748,1
16749,1
16750,1
16751,4
16752,1
16753,4
16754,1
16755,4
16756,1
16757,1
16758,1
16759,1
16760,1
16761,1
16762,4
16763,1
16764,4
16765,4
16766,1
16767,4
16768,1
16769,1
16770,4
16771,4
16772,1
16773,1
16774,1
16775,4
16776,1
16777,1
16778,1
16779,1
16780,1
16781,1
16782,1
16783,1
16784,1
16785,1
16786,4
16787,1
16788,4
16789,1
16790,1
16791,4
16792,1
16793,1
16794,1
16795,1
16796,4
16797,1
16798,4
16799,1
16800,4
16801,1
16802,1
16803,1
16804,4
16805,1
16806,1
16807,1
16808,4
16809,4
16810,1
16811,1
16812,1
16813,1
16814,1
16815,4
16816,1
16817,4
16818,1
16819,1
16820,1
16821,1
16822,1
16823,1
16824,1
16825,1
16826,1
16827,1
16828,1
16829,1
16830,1
16831,1
16832,1
16833,1
16834,1
16835,1
16836,1
16837,1
16838,4
16839,1
16840,1
16841,1
16842,4
16843,1
16844,1
16845,1
16846,1
16847,1
16848,1
16849,1
16850,4
16851,1
16852,4
16853,1
16854,4
16855,1
16856,4
16857,1
16858,1
16859,4
16860,1
16861,1
16862,4
16863,1
16864,1
16865,1
16866,1
16867,4
16868,4
16869,1
16870,1
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,1
16878,1
16879,1
16880,1
16881,1
16882,1
16883,4
16884,1
16885,1
16886,1
16887,1
16888,1
16889,1
16890,1
16891,1
16892,1
16893,1
16894,1
16895,1
16896,1
16897,4
16898,1
16899,1
16900,1
16901,1
16902,4
16903,1
16904,1
16905,1
16906,1
16907,1
16908,1
16909,1
16910,1
16911,1
16912,4
16913,1
16914,1
16915,1
16916,1
16917,1
16918,4
16919,1
16920,1
16921,1
16922,4
16923,4
16924,1
16925,4
16926,4
16927,4
16928,1
16929,1
16930,1
16931,4
16932,1
16933,4
16934,1
16935,1
16936,1
16937,1
16938,1
16939,1
16940,1
16941,1
16942,1
16943,1
16944,1
16945,1
16946,1
16947,1
16948,1
16949,1
16950,1
16951,1
16952,1
16953,1
16954,1
16955,4
16956,1
16957,1
16958,1
16959,1
16960,1
16961,1
16962,1
16963,1
16964,1
16965,1
16966,1
16967,1
16968,1
16969,1
16970,1
16971,1
16972,1
16973,1
16974,4
16975,1
16976,1
16977,1
16978,1
16979,1
16980,1
16981,1
16982,1
16983,1
16984,1
16985,4
16986,4
16987,1
16988,4
16989,1
16990,1
16991,1
16992,1
16993,1
16994,4
16995,4
16996,1
16997,1
16998,1
16999,1
17000,4
17001,1
17002,4
17003,1
17004,1
17005,4
17006,1
17007,1
17008,1
17009,1
17010,1
17011,1
17012,1
17013,1
17014,1
17015,1
17016,1
17017,1
17018,1
17019,4
17020,4
17021,1
17022,1
17023,1
17024,1
17025,1
17026,4
17027,1
17028,4
17029,1
17030,4
17031,1
17032,1
17033,1
17034,1
17035,1
17036,1
17037,1
17038,1
17039,1
17040,1
17041,1
17042,1
17043,1
17044,4
17045,1
17046,1
17047,1
17048,1
17049,4
17050,1
17051,4
17052,1
17053,1
17054,1
17055,1
17056,1
17057,1
17058,1
17059,4
17060,1
17061,1
17062,1
17063,4
17064,1
17065,1
17066,1
17067,1
17068,1
17069,1
17070,1
17071,1
17072,4
17073,1
17074,1
17075,1
17076,4
17077,1
17078,4
17079,1
17080,1
17081,1
17082,1
17083,1
17084,1
17085,1
17086,1
17087,1
17088,1
17089,1
17090,1
17091,1
17092,1
17093,1
17094,1
17095,4
17096,4
17097,1
17098,4
17099,1
17100,4
17101,1
17102,1
17103,1
17104,4
17105,1
17106,1
17107,1
17108,4
17109,4
17110,4
17111,1
17112,1
17113,1
17114,1
17115,1
17116,1
17117,1
17118,1
17119,4
17120,4
17121,1
17122,1
17123,1
17124,1
17125,1
17126,4
17127,1
17128,4
17129,4
17130,1
17131,1
17132,1
17133,1
17134,4
17135,1
17136,1
17137,1
17138,1
17139,1
17140,4
17141,1
17142,1
17143,1
17144,1
17145,4
17146,1
17147,1
17148,1
17149,1
17150,1
17151,1
17152,1
17153,1
17154,1
17155,1
17156,1
17157,1
17158,4
17159,1
17160,1
17161,1
17162,4
17163,4
17164,1
17165,4
17166,1
17167,1
17168,1
17169,1
17170,1
17171,1
17172,1
17173,1
17174,1
17175,1
17176,1
17177,1
17178,1
17179,1
17180,1
17181,1
17182,1
17183,4
17184,1
17185,1
17186,1
17187,1
17188,1
17189,1
17190,1
17191,1
17192,1
17193,1
17194,1
17195,1
17196,1
17197,1
17198,1
17199,1
17200,1
17201,1
17202,1
17203,1
17204,1
17205,1
17206,1
17207,1
17208,1
17209,1
17210,1
17211,1
17212,1
17213,4
17214,1
17215,4
17216,1
17217,1
17218,4
17219,4
17220,1
17221,1
17222,1
17223,1
17224,4
17225,1
17226,1
17227,1
17228,1
17229,1
17230,1
17231,1
17232,1
17233,1
17234,1
17235,4
17236,1
17237,1
17238,4
17239,1
17240,4
17241,4
17242,1
17243,1
17244,1
17245,1
17246,4
17247,1
17248,1
17249,1
17250,1
17251,1
17252,1
17253,1
17254,1
17255,1
17256,1
17257,1
17258,1
17259,1
17260,4
17261,1
17262,1
17263,1
17264,1
17265,1
17266,1
17267,1
17268,1
17269,1
17270,1
17271,1
17272,1
17273,1
17274,1
17275,1
17276,4
17277,1
17278,1
17279,4
17280,1
17281,1
17282,4
17283,1
17284,1
17285,1
17286,1
17287,1
17288,4
17289,1
17290,1
17291,4
17292,1
17293,1
17294,1
17295,1
17296,1
17297,1
17298,1
17299,4
17300,1
17301,1
17302,1
17303,4
17304,1
17305,1
17306,1
17307,1
17308,1
17309,1
17310,1
17311,1
17312,4
17313,4
17314,1
17315,1
17316,4
17317,1
17318,1
17319,1
17320,1
17321,1
17322,1
17323,1
17324,1
17325,1
17326,4
17327,1
17328,1
17329,1
17330,1
17331,1
17332,1
17333,1
17334,1
17335,1
17336,1
17337,4
17338,1
17339,1
17340,1
17341,1
17342,1
17343,4
17344,1
17345,1
17346,1
17347,1
17348,1
17349,1
17350,1
17351,4
17352,4
17353,1
17354,1
17355,1
17356,1
17357,1
17358,1
17359,1
17360,1
17361,1
17362,1
17363,4
17364,4
17365,1
17366,1
17367,1
17368,1
17369,1
17370,4
17371,1
17372,1
17373,1
17374,1
17375,1
17376,1
17377,1
17378,1
17379,1
17380,1
17381,1
17382,1
17383,1
17384,4
17385,1
17386,1
17387,1
17388,1
17389,1
17390,4
17391,1
17392,1
17393,1
17394,1
17395,1
17396,1
17397,1
17398,4
17399,1
17400,1
17401,1
17402,1
17403,1
17404,4
17405,1
17406,1
17407,1
17408,1
17409,1
17410,1
17411,1
17412,4
17413,1
17414,1
17415,1
17416,1
17417,1
17418,1
17419,1
17420,4
17421,1
17422,1
17423,1
17424,1
17425,4
17426,1
17427,1
17428,1
17429,1
17430,1
17431,1
17432,1
17433,1
17434,1
17435,1
17436,1
17437,4
17438,1
17439,1
17440,1
17441,1
17442,1
17443,1
17444,1
17445,1
17446,4
17447,1
17448,1
17449,1
17450,4
17451,4
17452,1
17453,1
17454,4
17455,1
17456,1
17457,1
17458,1
17459,1
17460,4
17461,1
17462,1
17463,4
17464,1
17465,1
17466,4
17467,1
17468,1
17469,4
17470,4
17471,1
17472,1
17473,4
17474,1
17475,1
17476,4
17477,1
17478,1
17479,1
17480,1
17481,1
17482,1
17483,4
17484,1
17485,4
17486,4
17487,1
17488,1
17489,1
17490,1
17491,4
17492,1
17493,1
17494,1
17495,1
17496,4
17497,1
17498,1
17499,1
17500,1
17501,1
17502,4
17503,1
17504,1
17505,4
17506,1
17507,1
17508,4
17509,1
17510,4
17511,4
17512,4
17513,1
17514,4
17515,1
17516,1
17517,1
17518,1
17519,1
17520,1
17521,1
17522,1
17523,4
17524,1
17525,4
17526,1
17527,1
17528,1
17529,1
17530,1
17531,4
17532,1
17533,1
17534,1
17535,1
17536,1
17537,1
17538,1
17539,1
17540,4
17541,1
17542,1
17543,1
17544,1
17545,1
17546,1
17547,1
17548,4
17549,1
17550,1
17551,1
17552,1
17553,1
17554,4
17555,1
17556,1
17557,1
17558,1
17559,4
17560,1
17561,1
17562,1
17563,1
17564,1
17565,1
17566,1
17567,1
17568,1
17569,1
17570,1
17571,1
17572,1
17573,1
17574,4
17575,1
17576,1
17577,1
17578,1
17579,1
17580,4
17581,1
17582,1
17583,1
17584,1
17585,1
17586,1
17587,4
17588,1
17589,1
17590,4
17591,1
17592,1
17593,1
17594,1
17595,1
17596,1
17597,1
17598,1
17599,1
17600,1
17601,1
17602,1
17603,1
17604,1
17605,1
17606,1
17607,1
17608,1
17609,1
17610,1
17611,1
17612,1
17613,1
17614,1
17615,1
17616,1
17617,1
17618,4
17619,1
17620,1
17621,1
17622,1
17623,1
17624,1
17625,1
17626,1
17627,1
17628,1
17629,4
17630,1
17631,4
17632,1
17633,1
17634,1
17635,4
17636,4
17637,4
17638,4
17639,4
17640,1
17641,4
17642,1
17643,1
17644,4
17645,1
17646,1
17647,4
17648,1
17649,4
17650,1
17651,4
17652,1
17653,1
17654,1
17655,4
17656,1
17657,1
17658,1
17659,1
17660,1
17661,1
17662,1
17663,1
17664,1
17665,1
17666,1
17667,4
17668,1
17669,1
17670,1
17671,4
17672,1
17673,1
17674,1
17675,1
17676,1
17677,1
17678,4
17679,4
17680,1
17681,1
17682,1
17683,1
17684,1
17685,1
17686,1
17687,1
17688,1
17689,1
17690,1
17691,1
17692,1
17693,1
17694,1
17695,1
17696,1
17697,1
17698,1
17699,1
17700,4
17701,1
17702,1
17703,1
17704,1
17705,1
17706,1
17707,1
17708,1
17709,1
17710,1
17711,1
17712,1
17713,1
17714,1
17715,1
17716,1
17717,1
17718,1
17719,1
17720,1
17721,4
17722,1
17723,1
17724,1
17725,1
17726,4
17727,1
17728,1
17729,1
17730,1
17731,1
17732,1
17733,1
17734,4
17735,4
17736,4
17737,4
17738,1
17739,4
17740,4
17741,1
17742,1
17743,1
17744,1
17745,1
17746,1
17747,1
17748,1
17749,1
17750,1
17751,1
17752,4
17753,4
17754,1
17755,4
17756,1
17757,1
17758,1
17759,1
17760,4
17761,1
17762,4
17763,1
17764,1
17765,4
17766,1
17767,1
17768,1
17769,4
